#node	identifier	category	term ID	term description
EAMY_0509	665029.EAMY_0509	STRING clusters	CL:5592	Mixed, incl. Cytosine catabolic process, and ArsR-like helix-turn-helix domain
yegO	665029.EAMY_2264	STRING clusters	CL:4890	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegO	665029.EAMY_2264	STRING clusters	CL:4891	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegO	665029.EAMY_2264	STRING clusters	CL:4893	Mixed, incl. Acriflavin resistance protein, and Biotin-lipoyl like
yegO	665029.EAMY_2264	STRING clusters	CL:4905	MMPL family, and Biotin-lipoyl like
yegO	665029.EAMY_2264	KEGG	eam02020	Two-component system
yegO	665029.EAMY_2264	COMPARTMENTS	GOCC:0005886	Plasma membrane
yegO	665029.EAMY_2264	COMPARTMENTS	GOCC:0016020	Membrane
yegO	665029.EAMY_2264	COMPARTMENTS	GOCC:0071944	Cell periphery
yegO	665029.EAMY_2264	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yegO	665029.EAMY_2264	UniProt Keywords	KW-0472	Membrane
yegO	665029.EAMY_2264	UniProt Keywords	KW-0812	Transmembrane
yegO	665029.EAMY_2264	UniProt Keywords	KW-0813	Transport
yegO	665029.EAMY_2264	UniProt Keywords	KW-0997	Cell inner membrane
yegO	665029.EAMY_2264	UniProt Keywords	KW-1003	Cell membrane
yegO	665029.EAMY_2264	UniProt Keywords	KW-1133	Transmembrane helix
yegO	665029.EAMY_2264	Pfam	PF03176	MMPL family
yegO	665029.EAMY_2264	InterPro	IPR001036	Acriflavin resistance protein
yegO	665029.EAMY_2264	InterPro	IPR023931	Multidrug resistance protein MdtC
yegO	665029.EAMY_2264	InterPro	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains
yfbE	665029.EAMY_1084	GO Process	GO:0000271	Polysaccharide biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0005975	Carbohydrate metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0005976	Polysaccharide metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0006629	Lipid metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0006643	Membrane lipid metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0006644	Phospholipid metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0006664	Glycolipid metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0006793	Phosphorus metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0006796	Phosphate-containing compound metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0008152	Metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0008610	Lipid biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0008653	Lipopolysaccharide metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0008654	Phospholipid biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0009058	Biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0009059	Macromolecule biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0009103	Lipopolysaccharide biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0009245	Lipid A biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0009247	Glycolipid biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0009311	Oligosaccharide metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0009312	Oligosaccharide biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0009987	Cellular process
yfbE	665029.EAMY_1084	GO Process	GO:0016051	Carbohydrate biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0019637	Organophosphate metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0033692	Cellular polysaccharide biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0034637	Cellular carbohydrate biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0042221	Response to chemical
yfbE	665029.EAMY_1084	GO Process	GO:0043170	Macromolecule metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0044237	Cellular metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0044238	Primary metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0044249	Cellular biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0044255	Cellular lipid metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0044260	Cellular macromolecule metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0044262	Cellular carbohydrate metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0044264	Cellular polysaccharide metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0046467	Membrane lipid biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:0046493	Lipid A metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0046677	Response to antibiotic
yfbE	665029.EAMY_1084	GO Process	GO:0050896	Response to stimulus
yfbE	665029.EAMY_1084	GO Process	GO:0071704	Organic substance metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:0090407	Organophosphate biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:1901135	Carbohydrate derivative metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:1901269	Lipooligosaccharide metabolic process
yfbE	665029.EAMY_1084	GO Process	GO:1901271	Lipooligosaccharide biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:1901576	Organic substance biosynthetic process
yfbE	665029.EAMY_1084	GO Process	GO:1903509	Liposaccharide metabolic process
yfbE	665029.EAMY_1084	GO Function	GO:0003824	Catalytic activity
yfbE	665029.EAMY_1084	GO Function	GO:0008483	Transaminase activity
yfbE	665029.EAMY_1084	GO Function	GO:0016740	Transferase activity
yfbE	665029.EAMY_1084	GO Function	GO:0016769	Transferase activity, transferring nitrogenous groups
yfbE	665029.EAMY_1084	GO Function	GO:0099620	UDP-4-amino-4-deoxy-L-arabinose aminotransferase
yfbE	665029.EAMY_1084	GO Component	GO:0005622	Intracellular anatomical structure
yfbE	665029.EAMY_1084	GO Component	GO:0005737	Cytoplasm
yfbE	665029.EAMY_1084	GO Component	GO:0110165	Cellular anatomical entity
yfbE	665029.EAMY_1084	STRING clusters	CL:3109	Polysaccharide biosynthetic process, and Galactose metabolism
yfbE	665029.EAMY_1084	STRING clusters	CL:3238	Lipid A metabolic process, and Glucosyl transferase II
yfbE	665029.EAMY_1084	STRING clusters	CL:3239	Lipid A biosynthesis, and Glucosyl transferase II
yfbE	665029.EAMY_1084	KEGG	eam00520	Amino sugar and nucleotide sugar metabolism
yfbE	665029.EAMY_1084	KEGG	eam01100	Metabolic pathways
yfbE	665029.EAMY_1084	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
yfbE	665029.EAMY_1084	KEGG	eam02020	Two-component system
yfbE	665029.EAMY_1084	COMPARTMENTS	GOCC:0005622	Intracellular
yfbE	665029.EAMY_1084	COMPARTMENTS	GOCC:0005737	Cytoplasm
yfbE	665029.EAMY_1084	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yfbE	665029.EAMY_1084	UniProt Keywords	KW-0032	Aminotransferase
yfbE	665029.EAMY_1084	UniProt Keywords	KW-0046	Antibiotic resistance
yfbE	665029.EAMY_1084	UniProt Keywords	KW-0441	Lipid A biosynthesis
yfbE	665029.EAMY_1084	UniProt Keywords	KW-0443	Lipid metabolism
yfbE	665029.EAMY_1084	UniProt Keywords	KW-0444	Lipid biosynthesis
yfbE	665029.EAMY_1084	UniProt Keywords	KW-0448	Lipopolysaccharide biosynthesis
yfbE	665029.EAMY_1084	UniProt Keywords	KW-0663	Pyridoxal phosphate
yfbE	665029.EAMY_1084	UniProt Keywords	KW-0808	Transferase
yfbE	665029.EAMY_1084	Pfam	PF00155	Aminotransferase class I and II
yfbE	665029.EAMY_1084	InterPro	IPR000653	DegT/DnrJ/EryC1/StrS aminotransferase
yfbE	665029.EAMY_1084	InterPro	IPR015421	Pyridoxal phosphate-dependent transferase, major domain
yfbE	665029.EAMY_1084	InterPro	IPR015422	Pyridoxal phosphate-dependent transferase, small domain
yfbE	665029.EAMY_1084	InterPro	IPR015424	Pyridoxal phosphate-dependent transferase
yfbE	665029.EAMY_1084	InterPro	IPR022850	UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase, ArnB
yfbG	665029.EAMY_1085	GO Process	GO:0000271	Polysaccharide biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0005975	Carbohydrate metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0005976	Polysaccharide metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0006629	Lipid metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0006643	Membrane lipid metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0006644	Phospholipid metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0006664	Glycolipid metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0006793	Phosphorus metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0006796	Phosphate-containing compound metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0008152	Metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0008610	Lipid biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0008653	Lipopolysaccharide metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0008654	Phospholipid biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0009058	Biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0009059	Macromolecule biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0009103	Lipopolysaccharide biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0009245	Lipid A biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0009247	Glycolipid biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0009311	Oligosaccharide metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0009312	Oligosaccharide biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0009987	Cellular process
yfbG	665029.EAMY_1085	GO Process	GO:0016051	Carbohydrate biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0019637	Organophosphate metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0033692	Cellular polysaccharide biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0034637	Cellular carbohydrate biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0042221	Response to chemical
yfbG	665029.EAMY_1085	GO Process	GO:0043170	Macromolecule metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0044237	Cellular metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0044238	Primary metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0044249	Cellular biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0044255	Cellular lipid metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0044260	Cellular macromolecule metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0044262	Cellular carbohydrate metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0044264	Cellular polysaccharide metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0046467	Membrane lipid biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:0046493	Lipid A metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0046677	Response to antibiotic
yfbG	665029.EAMY_1085	GO Process	GO:0050896	Response to stimulus
yfbG	665029.EAMY_1085	GO Process	GO:0071704	Organic substance metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:0090407	Organophosphate biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:1901135	Carbohydrate derivative metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:1901269	Lipooligosaccharide metabolic process
yfbG	665029.EAMY_1085	GO Process	GO:1901271	Lipooligosaccharide biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:1901576	Organic substance biosynthetic process
yfbG	665029.EAMY_1085	GO Process	GO:1903509	Liposaccharide metabolic process
yfbG	665029.EAMY_1085	GO Function	GO:0003824	Catalytic activity
yfbG	665029.EAMY_1085	GO Function	GO:0016491	Oxidoreductase activity
yfbG	665029.EAMY_1085	GO Function	GO:0016614	Oxidoreductase activity, acting on CH-OH group of donors
yfbG	665029.EAMY_1085	GO Function	GO:0016616	Oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
yfbG	665029.EAMY_1085	GO Function	GO:0016740	Transferase activity
yfbG	665029.EAMY_1085	GO Function	GO:0016741	Transferase activity, transferring one-carbon groups
yfbG	665029.EAMY_1085	GO Function	GO:0016742	Hydroxymethyl-, formyl- and related transferase activity
yfbG	665029.EAMY_1085	GO Function	GO:0016829	Lyase activity
yfbG	665029.EAMY_1085	GO Function	GO:0016830	Carbon-carbon lyase activity
yfbG	665029.EAMY_1085	GO Function	GO:0016831	Carboxy-lyase activity
yfbG	665029.EAMY_1085	GO Function	GO:0099618	UDP-glucuronic acid dehydrogenase activity
yfbG	665029.EAMY_1085	GO Function	GO:0099619	UDP-4-amino-4-deoxy-L-arabinose formyltransferase activity
yfbG	665029.EAMY_1085	GO Component	GO:0032991	Protein-containing complex
yfbG	665029.EAMY_1085	STRING clusters	CL:3109	Polysaccharide biosynthetic process, and Galactose metabolism
yfbG	665029.EAMY_1085	STRING clusters	CL:3238	Lipid A metabolic process, and Glucosyl transferase II
yfbG	665029.EAMY_1085	STRING clusters	CL:3239	Lipid A biosynthesis, and Glucosyl transferase II
yfbG	665029.EAMY_1085	STRING clusters	CL:3242	Lipid A biosynthesis
yfbG	665029.EAMY_1085	KEGG	eam00520	Amino sugar and nucleotide sugar metabolism
yfbG	665029.EAMY_1085	KEGG	eam01100	Metabolic pathways
yfbG	665029.EAMY_1085	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
yfbG	665029.EAMY_1085	COMPARTMENTS	GOCC:0032991	Protein-containing complex
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0046	Antibiotic resistance
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0441	Lipid A biosynthesis
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0443	Lipid metabolism
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0444	Lipid biosynthesis
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0448	Lipopolysaccharide biosynthesis
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0511	Multifunctional enzyme
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0520	NAD
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0560	Oxidoreductase
yfbG	665029.EAMY_1085	UniProt Keywords	KW-0808	Transferase
yfbG	665029.EAMY_1085	Pfam	PF00551	Formyl transferase
yfbG	665029.EAMY_1085	Pfam	PF02911	Formyl transferase, C-terminal domain
yfbG	665029.EAMY_1085	Pfam	PF16363	GDP-mannose 4,6 dehydratase
yfbG	665029.EAMY_1085	InterPro	IPR001509	NAD-dependent epimerase/dehydratase
yfbG	665029.EAMY_1085	InterPro	IPR002376	Formyl transferase, N-terminal
yfbG	665029.EAMY_1085	InterPro	IPR005793	Formyl transferase, C-terminal
yfbG	665029.EAMY_1085	InterPro	IPR011034	Formyl transferase-like, C-terminal domain superfamily
yfbG	665029.EAMY_1085	InterPro	IPR021168	Bifunctional polymyxin resistance protein, ArnA
yfbG	665029.EAMY_1085	InterPro	IPR036291	NAD(P)-binding domain superfamily
yfbG	665029.EAMY_1085	InterPro	IPR036477	Formyl transferase, N-terminal domain superfamily
yfbG	665029.EAMY_1085	InterPro	IPR045869	Bifunctional polymyxin resistance protein ArnA-like, extended (e) SDRs
yfbH	665029.EAMY_1086	GO Process	GO:0000271	Polysaccharide biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0005975	Carbohydrate metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0005976	Polysaccharide metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0006629	Lipid metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0006643	Membrane lipid metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0006644	Phospholipid metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0006664	Glycolipid metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0006720	Isoprenoid metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0006721	Terpenoid metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0006793	Phosphorus metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0006796	Phosphate-containing compound metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0008152	Metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0008299	Isoprenoid biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0008610	Lipid biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0008653	Lipopolysaccharide metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0008654	Phospholipid biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0009058	Biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0009059	Macromolecule biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0009103	Lipopolysaccharide biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0009245	Lipid A biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0009247	Glycolipid biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0009311	Oligosaccharide metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0009312	Oligosaccharide biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0009987	Cellular process
yfbH	665029.EAMY_1086	GO Process	GO:0016051	Carbohydrate biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0016114	Terpenoid biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0019637	Organophosphate metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0033692	Cellular polysaccharide biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0034637	Cellular carbohydrate biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0036107	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0036108	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0042221	Response to chemical
yfbH	665029.EAMY_1086	GO Process	GO:0043170	Macromolecule metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0044237	Cellular metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0044238	Primary metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0044249	Cellular biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0044255	Cellular lipid metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0044260	Cellular macromolecule metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0044262	Cellular carbohydrate metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0044264	Cellular polysaccharide metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0046467	Membrane lipid biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:0046493	Lipid A metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0046677	Response to antibiotic
yfbH	665029.EAMY_1086	GO Process	GO:0050896	Response to stimulus
yfbH	665029.EAMY_1086	GO Process	GO:0071704	Organic substance metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:0090407	Organophosphate biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:1901135	Carbohydrate derivative metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:1901269	Lipooligosaccharide metabolic process
yfbH	665029.EAMY_1086	GO Process	GO:1901271	Lipooligosaccharide biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:1901576	Organic substance biosynthetic process
yfbH	665029.EAMY_1086	GO Process	GO:1903509	Liposaccharide metabolic process
yfbH	665029.EAMY_1086	GO Function	GO:0003824	Catalytic activity
yfbH	665029.EAMY_1086	GO Function	GO:0016787	Hydrolase activity
yfbH	665029.EAMY_1086	GO Function	GO:0016810	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
yfbH	665029.EAMY_1086	GO Function	GO:0016811	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
yfbH	665029.EAMY_1086	GO Component	GO:0110165	Cellular anatomical entity
yfbH	665029.EAMY_1086	STRING clusters	CL:3109	Polysaccharide biosynthetic process, and Galactose metabolism
yfbH	665029.EAMY_1086	STRING clusters	CL:3238	Lipid A metabolic process, and Glucosyl transferase II
yfbH	665029.EAMY_1086	STRING clusters	CL:3239	Lipid A biosynthesis, and Glucosyl transferase II
yfbH	665029.EAMY_1086	STRING clusters	CL:3242	Lipid A biosynthesis
yfbH	665029.EAMY_1086	KEGG	eam00520	Amino sugar and nucleotide sugar metabolism
yfbH	665029.EAMY_1086	KEGG	eam01100	Metabolic pathways
yfbH	665029.EAMY_1086	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
yfbH	665029.EAMY_1086	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yfbH	665029.EAMY_1086	UniProt Keywords	KW-0046	Antibiotic resistance
yfbH	665029.EAMY_1086	UniProt Keywords	KW-0378	Hydrolase
yfbH	665029.EAMY_1086	UniProt Keywords	KW-0441	Lipid A biosynthesis
yfbH	665029.EAMY_1086	UniProt Keywords	KW-0443	Lipid metabolism
yfbH	665029.EAMY_1086	UniProt Keywords	KW-0444	Lipid biosynthesis
yfbH	665029.EAMY_1086	UniProt Keywords	KW-0448	Lipopolysaccharide biosynthesis
yfbH	665029.EAMY_1086	Pfam	PF01522	Polysaccharide deacetylase
yfbH	665029.EAMY_1086	InterPro	IPR002509	NodB homology domain
yfbH	665029.EAMY_1086	InterPro	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel
yfbH	665029.EAMY_1086	InterPro	IPR023557	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD, probable
yfbI	665029.EAMY_1087	GO Process	GO:0000271	Polysaccharide biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0005975	Carbohydrate metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0005976	Polysaccharide metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0006486	Protein glycosylation
yfbI	665029.EAMY_1087	GO Process	GO:0006493	Protein O-linked glycosylation
yfbI	665029.EAMY_1087	GO Process	GO:0006629	Lipid metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0006643	Membrane lipid metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0006644	Phospholipid metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0006664	Glycolipid metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0006793	Phosphorus metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0006796	Phosphate-containing compound metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0006807	Nitrogen compound metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0008152	Metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0008610	Lipid biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0008653	Lipopolysaccharide metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0008654	Phospholipid biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0009058	Biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0009059	Macromolecule biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0009100	Glycoprotein metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0009101	Glycoprotein biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0009103	Lipopolysaccharide biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0009245	Lipid A biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0009247	Glycolipid biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0009311	Oligosaccharide metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0009312	Oligosaccharide biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0009987	Cellular process
yfbI	665029.EAMY_1087	GO Process	GO:0016051	Carbohydrate biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0019538	Protein metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0019637	Organophosphate metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0033692	Cellular polysaccharide biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0034637	Cellular carbohydrate biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0036211	Protein modification process
yfbI	665029.EAMY_1087	GO Process	GO:0043170	Macromolecule metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0043412	Macromolecule modification
yfbI	665029.EAMY_1087	GO Process	GO:0043413	Macromolecule glycosylation
yfbI	665029.EAMY_1087	GO Process	GO:0044237	Cellular metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0044238	Primary metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0044249	Cellular biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0044255	Cellular lipid metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0044260	Cellular macromolecule metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0044262	Cellular carbohydrate metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0044264	Cellular polysaccharide metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0046467	Membrane lipid biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0046493	Lipid A metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0070085	Glycosylation
yfbI	665029.EAMY_1087	GO Process	GO:0071704	Organic substance metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:0090407	Organophosphate biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:0097502	Mannosylation
yfbI	665029.EAMY_1087	GO Process	GO:1901135	Carbohydrate derivative metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:1901269	Lipooligosaccharide metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:1901271	Lipooligosaccharide biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:1901564	Organonitrogen compound metabolic process
yfbI	665029.EAMY_1087	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:1901576	Organic substance biosynthetic process
yfbI	665029.EAMY_1087	GO Process	GO:1903509	Liposaccharide metabolic process
yfbI	665029.EAMY_1087	GO Function	GO:0000030	Mannosyltransferase activity
yfbI	665029.EAMY_1087	GO Function	GO:0003824	Catalytic activity
yfbI	665029.EAMY_1087	GO Function	GO:0016740	Transferase activity
yfbI	665029.EAMY_1087	GO Function	GO:0016757	Glycosyltransferase activity
yfbI	665029.EAMY_1087	GO Function	GO:0016758	Hexosyltransferase activity
yfbI	665029.EAMY_1087	GO Function	GO:0016763	Pentosyltransferase activity
yfbI	665029.EAMY_1087	GO Function	GO:0103015	4-amino-4-deoxy-L-arabinose transferase activity
